first_name,last_name,birth_date,hire_date
Xudong,Riexinger,1953-07-04,1987-02-06
Shmuel,Impagliazzo,1954-02-12,1986-02-19
Sasan,Iisaka,1955-10-19,1988-10-29
Satoru,Lanphier,1954-07-28,1986-02-13
Bangqing,Rosch,1955-01-21,1986-01-14
Zhiguo,Bressoud,1954-01-12,1987-12-26
Michaela,Barriga,1955-07-23,1985-04-13
Erez,Chandrasekhar,1953-09-02,1986-11-11
Shietung,Hertweck,1952-05-06,1987-03-01
Jagoda,Bodoff,1954-12-23,1985-07-09
Teiji,Showalter,1955-12-16,1986-04-09
Jongsuk,Peha,1954-05-26,1986-05-09
Ziyad,Gilg,1955-08-17,1985-08-17
Gunilla,Carrere,1953-05-07,1985-03-14
Naraig,Shihab,1952-06-09,1986-11-02
Luigi,Naumovich,1952-07-03,1987-04-13
Badri,Murtha,1952-10-30,1985-03-18
Shooichi,Schurmann,1955-05-08,1987-07-14
Sachio,Douceur,1953-06-11,1986-08-25
Arra,Falby,1955-05-07,1987-07-19
Herb,Lorin,1955-09-29,1988-10-06
Ayonca,Teitelbaum,1953-03-18,1987-04-16
Nagui,Clouatre,1953-11-20,1987-10-07
Saddek,Nannarelli,1952-02-29,1987-01-25
Heeju,Chiola,1954-04-23,1986-05-11
Pohua,Schicker,1955-06-02,1987-06-21
Sadok,Thimonier,1953-09-10,1985-02-19
Theirry,Aingworth,1952-03-29,1988-02-01
Tuval,Oehlmann,1952-02-02,1987-03-05
Conrado,Cannard,1952-11-01,1985-08-02
Visit,Luon,1952-08-18,1985-07-21
Mostafa,Heydon,1953-05-10,1987-10-03
Marko,Czaja,1954-11-26,1985-12-10
True,Foong,1952-05-12,1986-07-31
Jeane,Slobodova,1954-01-14,1988-09-18
Qunsheng,Emden,1953-03-26,1986-03-15
Bernt,Doering,1954-12-22,1988-11-02
Hisao,Decaestecker,1953-12-14,1988-05-17
Fei,Narwekar,1954-12-08,1985-04-16
Munir,Geffroy,1954-05-23,1988-10-10
Christophe,Standera,1952-12-17,1986-05-15
Woody,Seghrouchni,1952-12-03,1986-02-10
Oddvar,Krybus,1955-05-29,1986-12-06
Zissis,Parfitt,1955-08-23,1987-10-24
Ziyad,Dulli,1952-08-15,1988-05-01
Arif,Lienhardt,1952-03-28,1987-01-01
Patricia,Fritzsche,1955-01-01,1985-12-21
JoAnne,Gide,1955-02-28,1986-04-28
Abdulah,Ermel,1953-07-06,1986-09-22
Amabile,Falster,1955-09-29,1987-01-19
Mariusz,Schrooten,1954-12-17,1985-07-01
Shridhar,Weiland,1953-01-24,1986-10-26
Beshir,Casperson,1952-07-22,1988-07-17
Alagu,Kaelbling,1952-05-25,1987-01-12
Chuanti,Polajnar,1955-12-11,1986-06-02
Van,Ginesta,1952-12-12,1988-08-03
Denny,Yetto,1953-04-26,1985-11-08
Mabo,Denny,1954-12-06,1985-06-25
Oscar,Randi,1955-09-21,1987-02-24
Udaiprakash,Leijenhorst,1955-08-19,1985-03-06
Susanna,Srimani,1954-12-02,1986-11-27
Bikash,Ritcey,1954-03-07,1987-09-21
Youssef,Cummings,1954-04-23,1988-04-26
Mahmut,Peris,1954-01-01,1986-01-06
Supot,McClurg,1954-01-28,1985-12-11
Sangeeta,Ponthieu,1954-09-30,1986-06-25
Margareta,Narwekar,1955-09-11,1986-05-26
Moie,Koyama,1955-08-31,1985-05-03
Rasiah,Danner,1953-01-09,1986-05-04
Oksana,Boudaillier,1953-11-28,1988-09-08
Subir,Chiodo,1955-04-14,1986-02-17
Samphel,Farris,1954-10-23,1987-12-25
Nevin,Verspoor,1952-02-03,1988-05-11
Junsik,Serov,1955-10-22,1988-02-09
Faiza,Mitina,1953-02-13,1985-08-09
Georg,Reinhart,1953-01-28,1987-11-28
Marko,Heyers,1955-11-14,1986-10-13
Chirstian,Velasco,1952-04-07,1988-08-28
Filipe,Rajaraman,1953-08-04,1986-12-20
Carrsten,Desikan,1954-05-05,1986-08-17
Odoardo,Schlenzig,1954-04-11,1987-01-25
Krassimir,Karunanithi,1954-12-11,1985-03-23
Mayuko,Lindqvist,1953-09-18,1985-11-03
Georg,Fiutem,1955-12-07,1988-10-12
Xuejun,Baak,1952-08-17,1988-09-03
Kwangyoen,Muhlberg,1953-02-04,1988-05-07
Jaroslava,Baba,1955-12-19,1987-10-04
Yoshimitsu,Gimbel,1953-05-29,1987-02-07
Licheng,Shimshoni,1953-02-06,1986-10-01
Xiahua,Compeau,1952-05-31,1985-06-03
Goetz,Benzmuller,1952-10-20,1987-07-13
Lijie,Kampfer,1952-07-04,1986-05-23
Arumugam,Iisaka,1955-04-21,1986-03-28
Gay,Perin,1953-07-25,1985-08-09
Oscar,Schrooten,1952-05-23,1985-12-25
Along,Schwartzbauer,1955-11-25,1985-02-14
Denis,Baez,1955-02-13,1985-11-18
Sedat,Rebaine,1954-03-22,1985-02-05
Qingxiang,Birjandi,1953-03-04,1988-03-21
Kasturi,Barriga,1955-01-26,1987-12-16
Sverrir,Litvinov,1952-11-20,1988-04-29
Lucian,Penttonen,1954-05-21,1988-04-07
Becky,Stroustrup,1953-08-21,1987-12-05
Lubomir,Walston,1955-06-18,1986-12-22
Shrikanth,Wursthorn,1955-01-17,1986-04-14
Arto,Shanbhogue,1954-02-05,1985-09-04
Bilhanan,Nyrup,1954-12-12,1985-09-10
Itzchak,Lortz,1955-11-19,1987-07-08
Zhiguo,Siepmann,1955-09-23,1988-07-10
Yuguang,Speek,1953-02-21,1986-12-08
Adam,Siepmann,1955-07-10,1985-02-10
Marit,Matzov,1955-04-17,1987-05-24
Basem,Peak,1952-03-19,1988-12-09
Feixiong,Pehl,1954-08-15,1986-03-30
Panayotis,Kalloufi,1955-04-02,1985-10-05
Marl,Zolotykh,1954-07-17,1985-06-22
Sariel,Muhlberg,1954-06-20,1988-11-27
Kiam,Vieri,1954-10-21,1986-08-04
Achilleas,Ananiadou,1953-01-18,1988-11-21
Bedrich,Sewelson,1953-05-29,1985-06-16
Duangkaew,DeMori,1952-06-21,1985-06-12
Palash,Schwartzbauer,1955-11-05,1987-09-06
Fumiyo,Egerstedt,1952-09-28,1986-05-25
Kauko,Camarinopoulos,1952-02-16,1985-07-16
Goa,Snedden,1955-06-12,1985-05-30
Malu,Luks,1953-07-08,1985-10-07
Marko,Kuszyk,1952-02-27,1985-06-17
Lobel,Gulla,1955-03-10,1985-03-06
Mabhin,Honiden,1954-04-01,1985-06-02
Shimshon,Usery,1954-02-18,1985-02-06
Kagan,Lanphier,1955-01-09,1988-12-20
Yucai,Krupka,1954-12-21,1986-04-22
Genevieve,Markovitch,1954-09-03,1985-10-17
Lubomir,Neimat,1953-09-28,1987-04-06
Guoxiang,Hennings,1953-03-14,1986-07-02
Chiranjit,Ruther,1953-09-08,1985-06-22
Kristin,Schlegelmilch,1952-10-14,1986-01-21
Bodo,Ratzlaff,1953-08-30,1985-11-23
Jenwei,Vandervoorde,1953-10-21,1988-07-02
Xiaoshan,Kalorkoti,1954-03-01,1987-12-13
Conal,Kumaresan,1955-02-20,1986-09-12
Utpal,Litvinov,1955-12-30,1986-07-25
Weiyi,Braunschweig,1953-09-29,1986-06-19
Sivanarayana,Sridhar,1954-12-12,1988-03-23
Phule,Passafiume,1954-02-03,1987-09-12
Barry,Hanabata,1954-03-09,1987-08-18
Lijia,Vuskovic,1955-09-18,1985-06-06
Djelloul,Macedo,1954-12-12,1987-12-18
Uzi,Reistad,1953-04-11,1985-10-18
Urs,Hinsberger,1953-04-28,1988-04-19
Moto,Garigliano,1955-04-07,1986-02-14
Nakhoon,Biros,1955-10-04,1987-10-05
Junichi,Zeidenstein,1953-12-13,1985-09-04
Stevo,Crooks,1952-10-18,1985-04-13
Ferdinand,Ranst,1953-03-21,1987-02-20
Demos,Isard,1952-08-28,1985-09-23
Gor,Pezzoli,1955-12-01,1988-09-06
Alejandro,Gerteisen,1953-07-27,1988-10-07
Filipe,Einsfeld,1954-01-22,1985-05-22
Oddvar,Isard,1952-11-04,1986-09-20
Huai,Senzako,1953-04-03,1986-08-16
Unal,Merks,1953-11-01,1988-10-20
Taizo,Tiemann,1952-07-10,1987-03-16
Vishv,Rahier,1952-09-01,1988-04-25
Chaitali,Peha,1952-10-07,1985-03-25
Florian,Haumacher,1953-02-19,1986-02-08
Conor,Kroha,1953-07-23,1988-12-17
Nathan,Pettis,1955-06-13,1988-06-22
Peer,Chaudhury,1953-11-05,1985-10-11
Cheong,Famili,1953-03-06,1988-04-16
Shigeu,Awdeh,1952-02-06,1986-02-15
Yolla,Kropp,1952-10-14,1986-03-13
Parviz,Rosis,1953-12-11,1985-05-04
Hilari,Iacovou,1953-11-29,1987-07-18
Zhonghui,Badr,1952-05-02,1985-09-24
Patricio,Riefers,1952-05-09,1985-03-13
Lenore,Oskamp,1954-09-16,1986-05-02
Hercules,Radwan,1954-11-16,1985-03-08
Haldon,Flowers,1955-08-11,1985-12-09
Felicidad,Munoz,1952-08-18,1987-03-06
Munenori,Brobst,1952-06-15,1988-09-10
Takahira,Grabner,1952-04-24,1987-07-21
Ishfaq,Iisaku,1952-05-02,1986-03-05
Heekeun,Salverda,1954-01-20,1985-10-25
Susanta,Heuser,1953-03-04,1988-09-29
Heather,Rousseau,1955-06-16,1988-02-17
Oscal,Cools,1953-11-22,1986-08-12
Lihong,Openshaw,1955-05-19,1988-11-07
Maik,Lamba,1953-08-13,1988-09-09
Shaowen,Tyugu,1953-03-19,1988-07-03
Hyuckchul,Nollmann,1955-12-29,1985-05-24
Yannik,Chartres,1953-04-08,1985-05-27
Ipke,Siegrist,1955-05-13,1986-02-17
Zhanqiu,Streng,1954-08-29,1985-06-06
Elgin,Polupanov,1954-07-20,1987-10-07
Moty,Beetstra,1954-05-20,1985-07-25
Zsolt,Cooman,1952-09-14,1986-09-06
Ramachenga,Vecchi,1953-02-24,1987-07-14
Shigeu,Denna,1954-09-09,1986-04-10
Masaki,Joslin,1954-01-05,1988-06-14
Ferdinand,Veevers,1954-11-28,1987-09-12
Xiaocheng,Baak,1954-01-29,1988-02-18
Bedrich,Rosen,1954-06-20,1987-05-04
Ewing,Pluym,1955-08-31,1986-03-04
George,Mukaidono,1954-07-13,1988-09-24
Charlene,Mellouli,1953-03-06,1988-04-25
Teruyuki,Straney,1954-10-15,1985-08-07
Dante,Stanger,1953-07-09,1985-09-18
Chinhyun,Colorni,1954-05-03,1987-03-18
Suzette,Perfilyeva,1954-05-26,1986-02-09
Inderjeet,Lorho,1953-12-08,1987-11-14
Tse,Parhami,1954-06-17,1986-12-22
Uta,Takkinen,1952-03-07,1985-10-26
Jingling,Aloia,1955-01-23,1985-05-17
Girolamo,Giveon,1953-02-15,1988-11-27
Shigeaki,Delaune,1954-11-03,1985-11-06
Masaru,Crelier,1954-08-19,1985-04-29
Teiji,Eppinger,1952-06-02,1988-03-29
Pranay,Slutz,1954-11-04,1988-07-18
Ulises,Deverell,1952-03-21,1985-06-04
Anneke,Rando,1954-12-27,1985-10-24
Jaques,Ruemmler,1952-08-31,1986-07-30
Gila,Lienhardt,1954-05-10,1986-05-21
Adas,Warwick,1954-09-23,1985-02-28
Danae,Mullainathan,1952-09-29,1985-12-04
Inderjeet,Malinowski,1952-10-21,1986-09-07
Anestis,Mitina,1952-08-27,1986-10-15
Shigehito,Comte,1953-04-14,1986-08-28
Maja,Riefers,1953-12-25,1987-11-06
Satosi,Azevdeo,1955-02-03,1987-02-11
Gino,Keustermans,1955-03-15,1986-06-24
Ramalingam,Kalorkoti,1954-09-13,1986-06-01
Kokou,Strehl,1952-03-16,1985-02-04
Hongzhu,Journel,1952-06-12,1985-07-06
Ranga,Kenevan,1953-12-22,1987-05-30
Florian,Kitsuregawa,1952-10-06,1988-01-24
Barton,Butterworth,1952-09-03,1987-09-02
Munenori,Bernick,1955-02-20,1985-11-01
Marc,Snedden,1953-10-05,1985-03-04
Zine,Conta,1953-11-01,1985-05-19
Yinghua,Speel,1952-04-10,1986-04-22
Uma,Cronan,1955-05-28,1986-12-09
Valeska,Ghalwash,1955-06-22,1988-06-08
Bouchung,Heijenga,1954-06-18,1985-06-11
Yongqiao,Skrikant,1953-08-07,1988-06-30
Sverrir,Muhlberg,1955-06-04,1985-06-26
Rosalyn,Quaggetto,1955-12-01,1988-08-05
Kazuyasu,Oberman,1953-01-19,1988-02-08
Brewster,Murrill,1955-08-20,1988-10-15
Perry,Feinberg,1953-09-17,1988-03-13
Jayson,Schach,1953-01-16,1987-09-17
Satoru,Peot,1954-05-09,1986-04-08
Kokou,Guting,1953-12-16,1987-12-15
Jordanka,Klyachko,1952-06-18,1988-11-07
Yuqun,Taubenfeld,1955-01-25,1987-08-02
Niteen,Improta,1955-01-02,1986-04-03
Mart,Pileggi,1954-12-09,1986-01-10
Maik,Leppanen,1954-06-26,1986-10-22
Pranay,Stassinopoulos,1952-11-15,1986-07-23
Guenter,Gente,1955-07-04,1986-05-15
Gro,Kaelbling,1953-01-07,1988-06-28
Howell,Gimbel,1954-03-14,1988-06-08
Boaz,Oskamp,1952-10-30,1988-04-05
Bodh,Zeidenstein,1954-10-24,1988-06-16
Kazuhide,Cardazo,1954-01-01,1986-07-14
Fen,Dichev,1955-01-25,1985-03-29
Charmane,Kriebel,1954-11-04,1988-03-27
Qunsheng,Facello,1954-01-25,1987-11-17
Jouni,VanScheik,1952-06-09,1985-12-16
Serif,Suwa,1952-10-15,1985-10-21
Yuguang,Ginneken,1952-10-16,1985-09-08
Xinglin,Penn,1954-06-08,1986-08-27
Sachio,Tetzlaff,1954-09-16,1986-06-19
Tokuyasu,Lipner,1953-03-29,1985-10-10
Ishfaq,VanScheik,1955-02-03,1988-04-13
Yucel,Paludetto,1954-11-24,1987-09-27
Kitty,Ranft,1952-09-14,1985-12-06
Ung,Liesche,1953-07-15,1986-05-23
Shigehiro,Setiz,1953-04-05,1987-04-01
Padma,Guerreiro,1955-06-02,1985-02-13
Seongbae,Rissland,1952-11-21,1986-05-19
Fen,Ossenbruggen,1953-01-17,1988-10-19
Jenwei,Masand,1954-02-01,1987-05-05
Martien,Schaar,1954-06-28,1985-04-28
Geoff,Buescher,1954-08-17,1986-09-25
Lucien,Etalle,1954-04-06,1986-12-24
Giordano,Docker,1955-08-27,1985-03-04
Jinya,Bernardeschi,1953-05-30,1987-05-29
Basem,Merel,1953-09-25,1985-10-01
Valery,Ferretti,1955-01-28,1985-09-08
Shooichi,Hammerschmidt,1953-04-30,1988-12-22
Fun,Engberts,1953-06-17,1987-01-10
Bedrich,Deville,1954-09-28,1988-04-24
Berna,Plotkin,1954-04-12,1988-10-07
Arie,Chachaty,1952-04-06,1987-11-23
Masato,Peot,1954-05-23,1988-06-05
Lucien,Waymire,1953-05-21,1987-10-16
Huei,Pluym,1954-11-15,1985-11-21
Xiaoshan,Polupanov,1953-01-30,1985-11-09
Wanqing,Gimbel,1954-04-30,1987-06-22
Abdelwaheb,Buescher,1953-08-12,1985-10-25
Conor,Swist,1954-06-15,1987-03-05
Arvind,Suomi,1954-06-12,1985-10-07
Remmert,Schueller,1952-08-31,1985-10-25
Harjit,Morris,1953-09-10,1986-12-02
Izaskun,Wissmann,1952-04-19,1987-05-20
Duke,Decleir,1952-08-10,1988-01-20
Shaw,Reeker,1952-04-30,1987-11-17
Munir,Hockney,1955-06-12,1988-03-01
Sachem,Bahl,1952-05-14,1987-04-13
Jianhao,Spell,1952-02-10,1985-09-03
Kagan,Poupard,1955-04-28,1986-10-11
Seongbin,Linares,1955-01-16,1985-08-16
Isamu,Kitai,1955-10-10,1988-11-07
Sedat,Alencar,1955-05-28,1988-08-04
Wojceich,Gini,1953-01-17,1988-09-22
Shem,Taubenfeld,1954-05-12,1986-06-23
Kristof,Selenyi,1954-04-19,1987-10-15
Vitaly,Rosis,1954-08-05,1986-05-14
Kagan,Serna,1952-09-22,1988-05-14
Niclas,Trachtenberg,1954-05-14,1985-07-15
Yakkov,Stille,1953-09-11,1988-06-07
Xinyu,Gini,1955-02-21,1986-10-13
Franziska,Imataki,1955-01-27,1985-08-29
Ayonca,Antonisse,1954-06-18,1988-06-02
Goncalo,Matteis,1953-11-13,1987-05-10
Ingmar,Benaini,1953-12-28,1985-08-14
Xiong,Kalloufi,1952-04-12,1985-06-03
Aksel,Rouquie,1955-02-14,1985-08-15
Kasidit,Chartres,1952-04-05,1988-10-18
Tamiya,Wissmann,1954-08-12,1987-01-26
Nikolaus,Smeets,1952-06-27,1985-03-03
Hongzhu,Roohalamini,1955-11-19,1987-03-03
Aloys,Akaboshi,1953-05-04,1988-06-16
Garnik,Ushiama,1954-11-23,1986-06-01
Izaskun,Welham,1953-05-30,1988-05-01
Nahid,Ramsay,1952-09-21,1985-05-18
Xuejia,Spataro,1953-06-30,1986-12-26
Bangqing,Schneeberger,1952-06-28,1985-06-28
Dines,Katalagarianos,1955-01-02,1986-02-10
Werner,Salvesen,1953-04-22,1985-09-27
Marc,Hoppenstand,1952-08-25,1986-01-09
Shim,Dratva,1953-06-26,1988-01-26
Sumant,Morton,1953-07-21,1986-11-03
Giao,Flowers,1954-11-24,1987-01-28
Chenxi,Tagansky,1954-12-05,1986-04-10
Susumu,Teitelbaum,1955-11-29,1985-08-13
Hironobu,Gischer,1953-11-19,1985-11-13
Fatemeh,Rusterholz,1954-12-03,1988-10-29
Gad,Garnick,1955-08-25,1988-12-06
Rosine,Peek,1955-05-15,1986-05-20
Radhia,Crouzet,1953-08-16,1986-07-17
Neven,Wynblatt,1952-11-06,1987-05-10
Nahum,Ghelli,1954-09-28,1988-10-05
Sibyl,Walstra,1952-10-13,1987-01-07
Yahiko,Socorro,1953-10-17,1985-10-20
Chinhyun,Carrere,1955-11-14,1986-09-17
Dipayan,Kadhim,1953-08-08,1986-03-06
Zhonghui,Roccetti,1954-03-10,1988-10-24
Dipayan,Kavraki,1954-06-27,1985-05-10
Rasikan,Turnbull,1955-09-08,1988-03-25
Arnould,Takanami,1953-08-16,1986-12-15
Parviz,Munch,1953-08-20,1986-07-26
Nirmal,Comellas,1955-10-26,1985-04-23
Denis,Erol,1954-03-20,1986-03-21
Elrique,Duclos,1955-09-03,1986-06-02
Xuedong,Sinitsyn,1954-08-13,1986-01-03
Domenico,Bernatsky,1953-04-15,1987-08-10
Mohit,Ghelli,1953-09-07,1988-09-21
Kwangho,Plumb,1954-08-14,1986-03-11
Shaleah,Gluchowski,1954-04-10,1988-11-04
Parke,Atchley,1952-02-08,1985-06-19
Mokhtar,Kakkad,1955-03-29,1985-11-25
Masami,Kitsuregawa,1955-03-11,1985-04-12
Adit,Rahier,1953-09-14,1987-03-12
IEEE,Zastre,1952-05-18,1986-03-01
Yannis,Baalen,1952-04-02,1986-05-06
Bangqing,Anguita,1952-04-01,1988-07-11
Idoia,Bala,1952-08-14,1985-09-05
KayLiang,Armand,1953-03-01,1985-09-09
Zsolt,Flowers,1954-02-20,1988-07-30
Selwyn,Kuszyk,1954-03-15,1988-05-14
Basil,Zockler,1955-08-09,1985-04-18
Piyawadee,Luks,1954-12-04,1988-06-23
Marl,Braunmuhl,1953-06-06,1988-05-05
Ulf,Stanger,1954-12-06,1988-02-18
Snehasis,Tempesti,1954-10-23,1988-05-14
Goncalo,Scharstein,1954-06-06,1987-06-25
Ishfaq,Joslin,1953-11-21,1986-01-24
Candido,Bratsberg,1955-06-13,1986-12-30
Atreyi,Granlund,1954-02-18,1988-04-10
Kwangsub,Akazan,1953-03-16,1987-02-28
Monique,Orsini,1952-08-08,1987-01-24
Francesca,Hiroyama,1954-11-01,1986-06-30
Sushant,Swiss,1955-06-16,1985-03-27
Kensei,Terlouw,1954-04-01,1987-10-16
Herb,Linares,1955-03-27,1986-06-25
Subhada,Milicia,1955-07-14,1985-12-25
Yechiam,Figueira,1953-04-21,1988-09-18
Shigeu,Szilard,1952-03-11,1985-05-17
Leon,Wolniewicz,1953-03-01,1985-05-18
Shin,Makrucki,1955-04-12,1986-06-12
Xudong,Morrin,1952-10-18,1986-07-14
Stafford,Granlund,1952-09-26,1985-02-02
Khoa,Zastre,1952-09-29,1986-02-22
Parke,Laventhal,1954-06-06,1987-11-18
Tetsurou,Taubman,1952-09-22,1986-12-31
Chikako,Hiroyama,1952-07-01,1986-07-27
Larisa,Suppi,1953-08-13,1985-10-03
Leucio,Nooteboom,1955-03-07,1988-12-12
Pintsang,Zobel,1952-05-11,1986-12-10
Rosalie,dAstous,1952-05-18,1988-09-05
Mori,Khamsi,1952-10-08,1988-04-26
Fayez,Gini,1954-01-03,1986-12-19
Harjit,Pettey,1955-03-10,1985-07-04
Sukumar,Weisert,1954-01-21,1988-09-15
Constantijn,Luef,1955-06-23,1985-04-02
Mototsugu,Pietracaprina,1954-08-12,1986-07-05
Falguni,Hofman,1953-12-18,1987-10-16
Laurentiu,Basart,1953-09-12,1986-06-25
Eishiro,Dichev,1953-06-27,1986-04-29
Utz,Hasenauer,1955-05-26,1986-09-10
Masaki,Reeker,1954-03-05,1986-01-01
Luigi,Bojadziev,1954-10-12,1986-08-04
Hirochika,Lakshmanan,1955-12-22,1987-07-05
Collette,Guardalben,1953-08-20,1985-07-25
Yinghua,Fabrizio,1953-12-27,1987-01-19
Keiichiro,Gils,1952-06-29,1987-12-12
Arnould,Buescher,1954-08-26,1985-08-23
Perla,Driscoll,1954-09-21,1986-05-08
Xuejia,Duclos,1952-12-07,1986-10-14
Alair,Gelosh,1952-10-16,1985-05-14
Luigi,Heering,1955-01-28,1985-03-07
Mostafa,Terwilliger,1954-03-31,1985-03-27
Lucian,Ranai,1953-05-09,1987-07-08
Jolita,Brlek,1953-09-09,1985-04-17
Shahab,Socorro,1955-12-26,1985-12-16
Yannik,Adachi,1955-05-17,1987-11-12
Tomofumi,Kropp,1952-07-16,1988-11-20
Khosrow,Mullainathan,1952-07-22,1986-06-11
Alejandra,Maginnis,1953-08-01,1988-01-03
Chikako,Benzmuller,1952-04-28,1988-11-24
Abdulla,Lipner,1953-05-31,1986-11-22
Takahiro,Emmart,1954-05-14,1987-04-30
Jixiang,Gecseg,1954-09-17,1986-01-21
Odysseas,Noriega,1954-12-18,1986-12-31
Sadegh,Dymetman,1955-07-18,1987-11-21
Poornachandra,Pehl,1952-07-21,1985-05-30
Rildo,Kugler,1952-09-05,1988-11-29
Rance,Mattern,1954-06-14,1985-10-28
Mountaz,Rehfuss,1955-10-18,1987-10-21
Vesna,Atrawala,1955-11-26,1985-04-10
Heon,Birch,1954-09-10,1988-07-14
Dinkar,Tyugu,1953-05-24,1987-10-18
IEEE,Zongker,1955-06-18,1988-05-06
Pascal,Rothenberg,1953-08-03,1985-08-19
Keung,Ghelli,1952-09-04,1986-01-29
Lijie,Douceur,1954-10-12,1986-11-22
Malu,Brodie,1952-08-24,1987-01-16
Lene,Unno,1954-10-21,1988-07-08
Yannis,Casley,1954-06-17,1987-11-29
Nidapan,Lindenbaum,1952-10-28,1987-05-13
Marlo,Vickson,1954-04-01,1988-06-24
Masako,Georgatos,1955-04-02,1986-06-16
Xiping,Collette,1954-07-29,1986-01-12
Jinpo,Kuhnemann,1954-06-08,1988-07-05
Geoff,Nergos,1955-01-27,1985-04-23
Xuedong,Bhattacharjee,1955-11-18,1988-09-10
Parke,Irland,1955-11-23,1986-01-25
Genki,Kragelund,1952-08-29,1986-03-28
Tsutomu,Coney,1954-01-10,1986-02-21
Erzsebet,Kroon,1954-06-23,1988-04-18
Gilbert,Gadepally,1954-10-12,1986-09-01
Aran,Lund,1954-01-06,1985-02-03
Cathie,Molenaar,1953-03-21,1988-02-23
Barry,Merey,1952-03-07,1985-07-07
Khalid,Eppinger,1954-04-29,1987-10-07
Noritoshi,Panienski,1953-02-02,1986-04-26
Minghong,Mandelberg,1955-07-06,1988-12-04
Jiakeng,Riesenhuber,1954-02-08,1985-08-10
Syozo,Scharstein,1955-08-09,1987-05-01
Kellyn,Levasseur,1953-02-07,1988-02-05
Rosli,Ranft,1952-12-11,1985-05-20
Fumitake,Genin,1953-07-15,1987-04-29
Tomofumi,Brickell,1954-10-03,1986-03-07
Gil,Taubenfeld,1954-10-17,1988-02-15
Kamran,Kroft,1953-02-10,1987-10-01
Takushi,Orlowski,1952-06-03,1987-03-27
Moni,Melton,1955-09-16,1987-03-29
Yuqun,Szmurlo,1953-09-04,1988-05-15
Serenella,Mellouli,1952-02-03,1985-07-19
Divier,Luiz,1955-09-16,1987-10-09
Frederique,Tagansky,1954-03-13,1986-09-11
Basant,Setiz,1953-01-10,1988-04-21
Francesca,Sanella,1954-07-07,1988-08-14
Vidar,Nittel,1955-07-25,1985-10-16
Shim,Pelz,1952-03-12,1985-03-03
Takanari,Quaggetto,1953-03-23,1988-04-12
Jordanka,Swift,1955-02-05,1985-11-09
Arvind,Trumbly,1954-01-30,1988-09-26
Hyuckchul,Rohrbach,1955-02-19,1985-04-26
Gad,Peak,1954-12-30,1986-06-28
Shahid,Caine,1953-05-23,1985-09-13
Jaewoo,Rodite,1952-11-29,1987-09-14
Conal,Beutelspacher,1953-11-23,1987-12-07
Basant,Chinen,1952-06-12,1985-02-28
Bilhanan,Kamber,1955-09-20,1985-11-26
Iara,Tiemann,1953-08-06,1987-01-03
Hidefumi,Baaleh,1955-04-18,1987-10-30
Woody,Slobodova,1952-07-06,1985-04-27
Aemilian,Leaver,1952-04-07,1988-11-13
Martins,Serra,1953-03-31,1986-01-11
Rajmohan,Kambil,1953-05-29,1988-06-21
Cedric,Matzen,1953-05-24,1986-07-23
Geoff,Milicic,1954-04-28,1986-11-01
Zhenhua,Lambe,1953-10-01,1985-11-20
Snehasis,Comellas,1954-03-26,1986-08-29
Tua,Dehkordi,1954-02-26,1985-05-01
Uwe,Benaini,1955-06-12,1985-04-12
Utpal,Marrakchi,1955-11-12,1988-05-13
Khue,DuBourdieux,1955-04-21,1985-10-27
Woody,Fujisawa,1954-05-25,1986-01-03
Xinan,Hebert,1954-03-17,1987-03-18
Parke,Speer,1955-05-13,1986-08-13
Arvind,Dratva,1954-01-11,1988-09-05
Marco,Schahn,1952-12-29,1986-01-28
Halsur,Litzler,1954-11-23,1985-04-26
Val,Grandbois,1953-10-15,1985-12-21
Visit,Hennebert,1954-07-18,1987-07-28
Kwan,Montemayor,1954-07-12,1985-03-08
Mokhtar,Valette,1953-01-21,1987-04-21
Anneke,Wilharm,1955-11-13,1986-03-09
Jouko,Gluchowski,1955-04-28,1985-04-20
Sverrir,Kading,1955-05-27,1986-11-28
Hitofumi,Paciorek,1953-08-03,1986-09-10
Filipe,Roccetti,1953-08-09,1986-09-11
Basim,Rijsenbrij,1954-10-10,1985-06-20
Pohua,Bakhtari,1952-10-13,1986-07-05
Jaroslava,Zykh,1955-09-21,1987-09-15
Along,Murtafg,1955-06-23,1988-10-30
Yonghong,Codenie,1955-07-08,1987-01-12
Naftaly,Hertweck,1954-05-15,1985-07-05
Chinho,Farrel,1952-09-20,1987-07-18
Arno,Neimat,1954-02-08,1987-11-19
Rimli,Hofmeyr,1953-12-27,1985-07-06
Chaitali,Porenta,1955-03-13,1987-02-08
Mohit,Nanard,1954-03-18,1987-08-25
Teruyuki,Back,1952-02-18,1985-10-16
Berni,Krupka,1952-04-20,1988-02-15
Navid,Mansanne,1952-10-26,1988-01-30
Tristan,Kalloufi,1953-10-22,1988-12-15
Sham,Pargaonkar,1952-07-23,1987-09-04
Feipei,Beilner,1954-06-23,1987-02-28
Moni,Lamba,1953-11-30,1985-08-07
Wayne,Millington,1955-09-10,1987-12-26
Danny,Panienski,1953-01-11,1986-07-27
Serap,Brobst,1953-07-19,1988-11-25
Chuanti,Stamatiou,1955-01-29,1986-11-19
Geoffrey,Madeira,1953-07-24,1986-07-03
Shigeu,Ernst,1952-09-21,1986-08-31
Aloke,Baig,1952-03-07,1986-09-04
Ottavia,Varman,1955-09-30,1987-07-08
